Contig	100_DCM	100_SRF	100_dDCM	102_DCM	102_MES	102_SRF	109_DCM	109_SRF	10_AE1712_C14_N14_19_200m_v	111_DCM	111_MES	111_SRF	11_SRF	122_DCM	122_MES	122_SRF	123_MIX	123_SRF	124_MIX	124_SRF	125_MIX	125_SRF	12_AE1712_C16_N8_14_200m_v	137_DCM	137_MES	137_SRF	138_DCM	138_MES	138_SRF	155_DCM	155_MES	155_SRF	158_DCM	158_MES	158_SRF	163_MES	163_SRF	168_DCM	168_MIX	168_SRF	173_DCM	173_SRF	175_MIX	175_SRF	175_ZZZ	178_SRF	180_DCM	180_SRF	188_DCM	188_SRF	189_DCM	189_MES	189_SRF	18_DCM	18_SRF	191_SRF	193_SRF	194_DCM	194_SRF	196_SRF	201_DCM	201_MES	201_SRF	205_MES	205_SRF	206_MES	206_SRF	208_SRF	209_MES	209_SRF	210_MES	210_SRF	22_SRF	23_DCM	25_DCM	25_SRF	30_DCM	31_SRF	32_DCM	32_SRF	33_SRF	34_DCM	34_SRF	36_DCM	36_SRF	37_MES	38_DCM	38_MES	38_SRF	39_DCM	39_MES	39_SRF	41_DCM	41_SRF	42_DCM	42_SRF	45_SRF	46_SRF	48_SRF	4_AE1712_C6_N8_14_200m_v	52_DCM	52_SRF	56_MES	56_SRF	58_DCM	62_SRF	64_DCM	64_MES	64_SRF	65_DCM	65_SRF	66_DCM	66_SRF	67_SRF	68_DCM	68_MES	68_SRF	6_AE1712_C8_N19_24_200m_v	70_MES	70_SRF	72_DCM	72_MES	72_SRF	76_DCM	76_MES	76_SRF	78_DCM	78_MES	78_SRF	82_DCM	82_SRF	84_SRF	85_DCM	85_MES	85_SRF	8_AE1712_C11_N8_14_200m_v	AE1712_80m_viral-combined
VIRSorter_utg002075l_segment0_LN:i:66197_RC:i:1708_XC:f:0_947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002077l_segment0_LN:i:30980_RC:i:554_XC:f:0_935484	0	0	0	0	0	0	0	0	0	0	0	0	3.6411994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002078l_segment0_LN:i:14900_RC:i:783_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.491413	0	4.781109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002080l_segment0_LN:i:33723_RC:i:636_XC:f:0_985294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2665056	0	3.3055565	1.7097329	2.181421	2.545554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002083l_segment0_LN:i:14144_RC:i:376_XC:f:0_965517	0	0	0	0	0	0	0	0	1.9163226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0904255
VIRSorter_utg002085l_segment0_LN:i:42214_RC:i:1400_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2575676
VIRSorter_utg002087l_segment0_LN:i:16254_RC:i:1759_XC:f:0_969697	0	0	0	0	0	0	0	0	2.801711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.93487	0	0	0	0	0	0	0	0	0	0	0	0	0	6.21195	0	6.8184767	6.593901	0	4.324893	0	0	0	0	3.2740445	0	0	3.266731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.350904	6.4927554	10.882297	0	17.380226	5.1214986	0	6.3983026	0	0	0	0	0	0	2.6605492	4.1807647
VIRSorter_utg002090l_segment0_LN:i:13837_RC:i:248_XC:f:0_964286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9286468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002091l_segment0_LN:i:24531_RC:i:1596_XC:f:0_980000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3221984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.012213	0	0	0	5.7900925	0	0	5.0844007	0	4.7472997	0	13.650914	5.865971	11.932142	13.159504	9.586474	15.834389	0	6.8280544	11.263501	0	8.087818	5.2853303	5.516064	5.527366	0	6.2455454	0	0	0	0	0	0	0	0	0	0	0	0	0	9.624801	5.964727	0	7.8744473	0	0	4.6226587	0	0	0	0	0	0	0	3.8411794
VIRSorter_utg002093l_segment0_LN:i:11216_RC:i:312_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2783132
VIRSorter_utg002094l_segment0_LN:i:17480_RC:i:259_XC:f:0_942857	0	0	0	0	0	0	0	0	3.2356071	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9191563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6895757	0
VIRSorter_utg002095l_segment0_LN:i:15516_RC:i:352_XC:f:0_968750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9686912	0	0	2.8391902	0	1.5751989	0	0	0	0	0	0	0	2.1229935
VIRSorter_utg002103l_segment0_LN:i:16158_RC:i:239_XC:f:0_757576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1265965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002104l_segment0_LN:i:14433_RC:i:1396_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.138701	0	7.9174643	0	0	5.2058344	0	0	0	0	0	0	0	0	0	0	8.122599	0	7.1454687	5.6400623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.137611	0	22.301983	0	0	8.666822	0	0	0	0	0	0	0	0
VIRSorter_utg002106l_segment0_LN:i:15200_RC:i:434_XC:f:0_903226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002107l_segment0_LN:i:12912_RC:i:2407_XC:f:0_961538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002111l_segment0_LN:i:13111_RC:i:294_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8114873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9895414	2.413802
VIRSorter_utg002118l_segment0_LN:i:23442_RC:i:621_XC:f:0_957447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002120l_segment0_LN:i:33460_RC:i:3830_XC:f:1_000000	0	0	0	0	0	0	0	0	3.6141095	0	0	0	0	2.0825884	0	0	0	0	6.7546697	0	1.8387258	0	2.8244495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1729152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.589159
VIRSorter_utg002121l_segment0_LN:i:27128_RC:i:988_XC:f:0_981818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.123754
VIRSorter_utg002122l_segment0_LN:i:12868_RC:i:415_XC:f:0_961538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002123l_segment0_LN:i:34718_RC:i:2574_XC:f:1_000000	0	0	0	0	0	0	0	5.3461366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.955644	0	23.071291	6.2877026	1.8657752	6.1364427	0	0	0	0	0	0	3.797795	0	2.4821935	0	14.200116	10.17273	4.021374	0	0	6.2751994	0	16.070616	9.990904	0	15.966637	11.410871	24.503792	13.959855	0	14.034199	5.745854	5.984829	1.7528285	0	0	0	0	0	0	0	0	0	0	15.084983	4.4965286	0	4.470815	5.1683593	0	6.099351	0	0	0	0	0	0	0	6.497461
VIRSorter_utg002125l_segment0_LN:i:10860_RC:i:86_XC:f:0_818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002126l_segment0_LN:i:18363_RC:i:1730_XC:f:0_972973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.704142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.204235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.526017	5.0204964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1990485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.780516	3.0570366
VIRSorter_utg002128l_segment0_LN:i:15289_RC:i:593_XC:f:0_967742	0	0	0	0	0	0	0	0	3.0800617	0	0	0	0	0	0	0	0	0	0	0	0	0	5.212226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3190722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.340647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0249505	0
VIRSorter_utg002129l_segment0_LN:i:17038_RC:i:3936_XC:f:1_000000	0	0	0	0	0	0	0	0	13.536448	0	0	0	0	2.9920394	0	0	0	0	0	0	0	0	14.205921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.17046	0	0	0	0	0	0	0	0	2.163158	0	0	0	0	0	0	0	0	15.076579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.066776	16.791973
VIRSorter_utg002131l_segment0_LN:i:17283_RC:i:378_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5180597	1.6437325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7406783
VIRSorter_utg002132l_segment0_LN:i:16556_RC:i:835_XC:f:1_000000	0	0	0	0	0	0	0	0	1.6856968	0	0	0	0	0	0	0	0	0	0	0	0	3.9102669	2.1785183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9243534
VIRSorter_utg002135l_segment0_LN:i:14739_RC:i:177_XC:f:0_900000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002139l_segment0_LN:i:16390_RC:i:2635_XC:f:1_000000	28.223316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.875752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.547414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.230911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.518131	0	0	0	0	0	0	0	0	0	0	5.22188	2.3988094	0	8.606664	0	11.872605	0	0	13.072044	9.915093	0	0	0	0	0	11.739464	0	2.4423919	0	0	0	0	0	0	0	14.21456
VIRSorter_utg002144l_segment0_LN:i:18824_RC:i:254_XC:f:0_894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002152l_segment0_LN:i:10548_RC:i:137_XC:f:0_681818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002153l_segment0_LN:i:25768_RC:i:482_XC:f:0_942308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002154l_segment0_LN:i:19314_RC:i:2119_XC:f:0_974359	0	0	0	0	0	0	0	0	18.948805	0	0	0	0	0	0	0	0	0	0	0	0	0	23.948168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.586097	0	0	0	0	0	0	1.5113057	0	0	0	0	0	0	0	0	0	0	23.952633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.223272	7.0253363
VIRSorter_utg002159l_segment0_LN:i:12163_RC:i:149_XC:f:0_880000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002162l_segment0_LN:i:19248_RC:i:221_XC:f:0_948718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002163l_segment0_LN:i:15773_RC:i:762_XC:f:1_000000	0	0	0	0	0	0	0	0	4.753716	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9572577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1172037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.252187	0
VIRSorter_utg002164l_segment0_LN:i:14156_RC:i:225_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRSorter_utg002167l_segment0_LN:i:15259_RC:i:976_XC:f:1_000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9942644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8748437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.044121	1.9435253	3.8906536	3.183543	0	2.5454812	0	2.0365467	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9975	0	2.1420693	0	0	0	2.2289138	0	2.6413708	0	0	0	0	0	0	0	0	0	3.4031913	4.816751
